model_key,metric,mean,std
d3pm_standard,TV_score,0.2621204107807037,0.026662275254653256
d3pm_standard,BSHS,0.8171044810063149,0.018569553936801913
d3pm_standard,Composite,0.6029549118901595,0.02629786075444486
d3pm_standard,q_holdout,0.022525000000000003,0.0038500377802160464
d3pm_standard,R_Q1000,0.36383259406607255,0.03995153721807805
d3pm_standard,R_Q10000,0.7307809008535613,0.04778542283261168
