model_key,metric,mean,std
d3pm_standard,TV_score,0.25917289730322535,0.00727767062324893
d3pm_standard,BSHS,0.6860658598268312,0.0436004092252989
d3pm_standard,Composite,0.5083421110393164,0.03396511219519002
d3pm_standard,q_holdout,0.02378,0.003941734735782296
d3pm_standard,R_Q1000,0.4681133911217339,0.05884528082178172
d3pm_standard,R_Q10000,0.8406881599810486,0.0445822976850997
