budget_q,beta,model_key,model_label,n_seeds,min,q1,median,mean,std,ci95,q3,max
1000,1.0,iqp_parity_mse,IQP (parity),10,0.0551557960652532,0.060399257009528654,0.06255605606911818,0.06259932164311854,0.004789305614423227,0.0034258248212298034,0.06410332097953435,0.0724071545110539
1000,1.0,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.03965490532408494,0.04166094512651501,0.04476057806308989,0.044514076211160304,0.003461246323447182,0.0024758544394297886,0.04619586122171078,0.0498342543683157
1000,1.0,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.03660261540563231,0.04167383345956821,0.043067965607540726,0.04288728425185804,0.004007092125793718,0.002866301875611632,0.0449237949448023,0.048642186758588564
1000,1.0,classical_transformer_mle,AR Transformer (MLE),10,0.03775555791483513,0.043938060644450556,0.045309237588971554,0.04544822300072589,0.004037341794928799,0.0028879396819451566,0.046989710358705375,0.05322016376155041
1000,1.0,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.009946925882572491,0.013747329954607982,0.017927676541742363,0.01734959332641976,0.005183827023517649,0.0037080288283643527,0.020687364249591923,0.026715152320024613
1000,1.1,iqp_parity_mse,IQP (parity),10,0.0535608419094603,0.055092110997169555,0.05661438127241705,0.05752748491103447,0.0033858790003070778,0.0024219436500357164,0.05886237073951276,0.06351601442941884
1000,1.1,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.03596313278534082,0.03870536598985268,0.04037398170595935,0.040569758512464735,0.00290382386020374,0.002077126134278517,0.04233506506103818,0.04500057816717394
1000,1.1,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.03311129202558372,0.03708855385052462,0.03795814290963319,0.03877965002219909,0.004113436644801842,0.002942370876454388,0.041784921383452384,0.04587321697677132
1000,1.1,classical_transformer_mle,AR Transformer (MLE),10,0.03499803780753905,0.03779396555285753,0.04029871435251959,0.041397108180598295,0.00466688612712781,0.0033382572797231893,0.04487161628181835,0.04881966906802174
1000,1.1,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.005923820683185913,0.007294936021336873,0.010235041995266042,0.011729560670097408,0.005343267764256062,0.003822077939260922,0.015790775010834063,0.02084918629278583
1000,1.2,iqp_parity_mse,IQP (parity),10,0.04708018544092561,0.0482903948522276,0.04991011886635867,0.05134726851898495,0.004087555039472268,0.0029238575776403997,0.054360444818269446,0.05828247811036688
1000,1.2,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.028890600756821285,0.03205174683734315,0.035077229160027756,0.03428538609551423,0.0030408191423587443,0.002175119846892013,0.03572473271253696,0.03929103576472753
1000,1.2,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.02619168400270264,0.029954449495253846,0.03282941946785077,0.032544377121314555,0.003957328095561549,0.0028307053061506276,0.035238071317085166,0.038543564807429834
1000,1.2,classical_transformer_mle,AR Transformer (MLE),10,0.031261360872723035,0.03444214332378796,0.037159090619772545,0.037265156778922975,0.004449358557114266,0.003182658241230017,0.04084431138081909,0.0437284477322761
1000,1.2,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.0010702560304700647,0.003338350989765125,0.006513675472867469,0.006899396084094232,0.004194490505318082,0.00300034928701495,0.010678587701614242,0.012351202488015859
1000,1.3,iqp_parity_mse,IQP (parity),10,0.03652316806074401,0.041115591312119774,0.04409517735916014,0.042945976401064,0.0038413162659247887,0.00274772120834551,0.04440851115491523,0.04912819606135479
1000,1.3,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.025070310613605453,0.02675682381825716,0.029780772397028046,0.029705564918870782,0.0034011900743482755,0.0024328957716401632,0.031629453702857385,0.03614076651728268
1000,1.3,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.01818431020167644,0.021769055063686135,0.024308883978351542,0.025065857943725296,0.0053107993205098025,0.0037988530274579127,0.02743935409952408,0.034701560764139654
1000,1.3,classical_transformer_mle,AR Transformer (MLE),10,0.030676997350087696,0.031385697292498765,0.032866093398012046,0.034633317018444756,0.003952601962737634,0.0028273246692817177,0.03839973680815412,0.040480293898234904
1000,1.3,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.0006504521784518842,0.001858256742853415,0.0025222083989556703,0.0033202327412903973,0.0022857472451581922,0.0016350114772250989,0.004947571305142592,0.007896775482953297
1000,1.4,iqp_parity_mse,IQP (parity),10,0.029853669605479128,0.03309789795568936,0.03634633272228565,0.03628078919274958,0.004310668547329219,0.0030834522777293074,0.038972231503359225,0.04427538794884366
1000,1.4,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.022406861282535374,0.023409894699204598,0.023947624133253024,0.025178913573753115,0.0028854035267566742,0.0020639499370134593,0.025852579526532752,0.03132286094710712
1000,1.4,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.013219451226323335,0.01900409632559147,0.020130303972159647,0.02021973406698784,0.003999233680367649,0.00286068067296467,0.022706181178943796,0.025479152842424097
1000,1.4,classical_transformer_mle,AR Transformer (MLE),10,0.019929123420795346,0.02534591236468594,0.02719961001329656,0.028023319734756913,0.005126586172966485,0.0036670840354457446,0.030994015586427975,0.037715913417885376
1000,1.4,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.00017772980531549553,0.0008299697122908353,0.0013378878860985273,0.0015578045629013246,0.001179252534529643,0.0008435278365037747,0.0019947498439963503,0.004252067786611134
1000,1.5,iqp_parity_mse,IQP (parity),10,0.025922541172311995,0.027385980418481524,0.029615361972134116,0.02984839202401613,0.0030236930249656862,0.0021628694116974535,0.031957979474942964,0.03563820233739903
1000,1.5,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.01737010767716904,0.018368690902276316,0.01879402273473233,0.019793838914905625,0.0022474948275627315,0.0016076492472442167,0.0209331155475551,0.024997428538984488
1000,1.5,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.010900761900909698,0.012058131305942795,0.013170685718321353,0.014147394960017826,0.0032137408866487606,0.002298812016782999,0.015972957852803928,0.021233603479773447
1000,1.5,classical_transformer_mle,AR Transformer (MLE),10,0.01631559032089578,0.01899257561321238,0.022602575403757673,0.021690655787812766,0.0034944140962984227,0.0024995795863814673,0.024280779613777656,0.026534352033433347
1000,1.5,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.0002674627217529011,0.00038285294328833984,0.0007273812744691484,0.0009264305885046915,0.0007621622108765381,0.0005451801221373243,0.001045980549088855,0.0027188004457280607
1000,1.6,iqp_parity_mse,IQP (parity),10,0.022026390662668822,0.023890090604422584,0.024739597247416006,0.025749215821333132,0.0031644258523151336,0.0022635366173240144,0.026461120206341497,0.03262224046466223
1000,1.6,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.014196723501388136,0.015442647441559192,0.01753335573081282,0.017915565693507492,0.003081160269351673,0.0022039761457576684,0.01994632028201089,0.023633306368190055
1000,1.6,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.007357668279949057,0.008420713984951722,0.010947116726905917,0.010947754133643982,0.0031249200561704695,0.0022352778366341265,0.01247720527803524,0.017032885184073678
1000,1.6,classical_transformer_mle,AR Transformer (MLE),10,0.010196594021191989,0.0150381390044611,0.01841929622941675,0.017223477338304392,0.004223954058842743,0.003021424779187018,0.02019009707654294,0.021703680599993152
1000,1.6,classical_maxent_parity,"MaxEnt parity (P,z)",10,0.00011575407822705563,0.00015098814044160798,0.0002778088493102922,0.0002666061459248458,0.00012585711079524605,9.002649837006658e-05,0.00031459564960185254,0.0004991147300923559
1000,1.7,iqp_parity_mse,IQP (parity),10,0.015183231213614947,0.017900897105130487,0.019347665764990904,0.02010177762883398,0.0035985505450938987,0.0025740691386881504,0.021028804854989442,0.02680763091058342
1000,1.7,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.009629371958866331,0.011324191440978373,0.012810233354156576,0.01249312167811913,0.0017713748572216036,0.0012670772011910928,0.013076740592955837,0.015274664699974098
1000,1.7,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.00465412322107506,0.005425188625966141,0.006790828518694787,0.006967477663630137,0.0019151157752663828,0.0013698961157705219,0.008483319378387262,0.010227990562734955
1000,1.7,classical_transformer_mle,AR Transformer (MLE),10,0.009915613253799919,0.011076665183174106,0.012594441958435346,0.014224338571719397,0.004637289086815874,0.003317086303490181,0.014941811083729545,0.022651430672308674
1000,1.7,classical_maxent_parity,"MaxEnt parity (P,z)",10,7.671274456065858e-07,0.0001125600425325492,0.00016916276810850556,0.0001774223555394047,0.0001014136397732709,7.25419073905497e-05,0.000262579161667435,0.0003209735398776952
1000,1.8,iqp_parity_mse,IQP (parity),10,0.012121739791187849,0.01462342457461097,0.018524293886354994,0.017252739155296272,0.003147647757086437,0.0022515351248917235,0.01946654759402469,0.021053667714551833
1000,1.8,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.007812028237763238,0.0101086200940693,0.010488692629725993,0.010775950686858344,0.0019754786234901286,0.0014130740961237217,0.01127277631321761,0.015063611584797507
1000,1.8,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.001637962718707385,0.0032346829843781797,0.004644354481761847,0.0047207441802000405,0.002031446344827542,0.0014531082105406349,0.005719542359797865,0.008409482818762947
1000,1.8,classical_transformer_mle,AR Transformer (MLE),10,0.006904113031954644,0.009307045935915258,0.012500059728989436,0.012471989548413272,0.004124048006013827,0.0029499612596025375,0.014777091200106347,0.01987093607981149
1000,1.8,classical_maxent_parity,"MaxEnt parity (P,z)",10,1.4556671154575263e-08,9.336541849131507e-05,0.00016785472613326552,0.0001817617001969879,0.00013048442560914002,9.333645000425382e-05,0.00024110552401974188,0.00046261781514421376
1000,1.9,iqp_parity_mse,IQP (parity),10,0.009841444013783689,0.011867303435196555,0.014549997627706816,0.01396289162592359,0.0027561743488220677,0.001971511374717031,0.01601437483184689,0.01739960796425956
1000,1.9,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.0054774879549968425,0.006647083016111027,0.008609660954973437,0.00839507649507416,0.002209226577225948,0.0015802756919893644,0.009486000229471065,0.01221337287627841
1000,1.9,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.00036590516043725173,0.001117382859735328,0.002474568822721352,0.0029268931478860045,0.002200199609096741,0.0015738186366316196,0.004504327947842712,0.006050583127704089
1000,1.9,classical_transformer_mle,AR Transformer (MLE),10,0.006553379036557178,0.008985518939295526,0.010675245388571373,0.010681177938283158,0.002652032901451366,0.0018970182468934658,0.012468990003387736,0.015070983446818375
1000,1.9,classical_maxent_parity,"MaxEnt parity (P,z)",10,3.3768579434745317e-07,9.371371221861716e-05,0.0001011202974831012,9.847310627555408e-05,6.397113789518784e-05,4.575901595915206e-05,0.00010460385868355421,0.00019460019568548216
1000,2.0,iqp_parity_mse,IQP (parity),10,0.006473147367349414,0.011038347677191312,0.012516128684335503,0.012549209632243328,0.0030554925941933295,0.002185615872736899,0.014031869411152791,0.01751666794926968
1000,2.0,classical_nnn_fields_parity,Ising+fields (NN+NNN),10,0.0029352257106606654,0.005231087037643941,0.00675310834995044,0.006552737799395336,0.0019037345034399566,0.0013617550100113252,0.008000382938982867,0.008841232642099123
1000,2.0,classical_dense_fields_xent,Dense Ising+fields (xent),10,0.0014724441558634138,0.002299343869932919,0.003193458337846667,0.003245783076949965,0.0014544646632229426,0.0010403890555376204,0.0037199478626341875,0.006433499388640905
1000,2.0,classical_transformer_mle,AR Transformer (MLE),10,0.00465697160893535,0.007625487214764167,0.009989717272550524,0.009880336989763068,0.0036967132279471546,0.0026442856131650436,0.011251657680634936,0.017049978320104863
1000,2.0,classical_maxent_parity,"MaxEnt parity (P,z)",10,6.811666547795303e-06,7.126355013989489e-05,0.0002035071437720425,0.0004747773413991649,0.0007434979890346931,0.0005318294697458434,0.0004953297680673345,0.0024579021503115406
