model_key,metric,mean,std
d3pm_standard,TV_score,0.2872434701959961,0.020841346397545833
d3pm_standard,BSHS,0.8051731209955738,0.026143550742567193
d3pm_standard,Composite,0.5738486192913657,0.02403992576931984
d3pm_standard,q_holdout,0.03027666666666667,0.005819906799212093
d3pm_standard,R_Q1000,0.4063723415533726,0.04096922826853035
d3pm_standard,R_Q10000,0.7638529004935674,0.07347571900823154
