seed,curve_key,Q,R_Q,n_aggregated_seeds
111,uniform,271,0.06402843956718758,1
111,spectral,271,0.17495708009569166,1
111,parity_sim,271,0.2612283463853725,1
111,parity_hw,271,0.18952518185464196,1
111,mse_sim,271,0.2845466317265955,1
111,mse_hw,271,0.18494527595853358,1
111,target,292,0.32472388381056005,1
111,uniform,292,0.06881542444581258,1
111,spectral,292,0.18666096061211515,1
111,parity_sim,292,0.274091630766398,1
111,parity_hw,292,0.20070928887968056,1
111,mse_sim,292,0.29891179413046565,1
111,mse_hw,292,0.1964080998986916,1
111,target,316,0.3442712137274846,1
111,uniform,316,0.07425629265179819,1
111,spectral,316,0.19974899341100422,1
111,parity_sim,316,0.28807331023795696,1
111,parity_hw,316,0.21305608142914995,1
111,mse_sim,316,0.31456841979063893,1
111,mse_hw,316,0.2091227850741199,1
111,target,341,0.3638038909113,1
111,uniform,341,0.07989006118942397,1
111,spectral,341,0.21306454256291205,1
111,parity_sim,341,0.30189239492318476,1
111,parity_hw,341,0.22545385966727619,1
111,mse_sim,341,0.3300860261793405,1
111,mse_hw,341,0.2219519423949312,1
111,target,368,0.3840052000169348,1
111,uniform,368,0.08593602828336463,1
111,spectral,368,0.22709151348700596,1
111,parity_sim,368,0.31603921718342654,1
111,parity_hw,368,0.23834608413850883,1
111,mse_sim,368,0.3460150630740148,1
111,mse_hw,368,0.23535698145507078,1
111,target,398,0.4054298474682127,1
111,uniform,398,0.09260718680906123,1
111,spectral,398,0.24225935045743208,1
111,parity_sim,398,0.330897186562331,1
111,parity_hw,398,0.25210503198407036,1
111,mse_sim,398,0.36279052386629157,1
111,mse_hw,398,0.24973375914159304,1
111,target,400,0.4068216312321701,1
111,uniform,400,0.09305019562130047,1
111,spectral,400,0.2432552541269691,1
111,parity_sim,400,0.33185758898650586,1
111,parity_hw,400,0.2530021153556693,1
111,mse_sim,400,0.36387643062450153,1
111,mse_hw,400,0.25067361525470405,1
111,target,420,0.42049799046007247,1
111,uniform,420,0.09746840539297656,1
111,spectral,420,0.2531112542334673,1
111,parity_sim,420,0.34126590727452394,1
111,parity_hw,420,0.2618398090805893,1
111,mse_sim,420,0.3745239036692798,1
111,mse_hw,420,0.25994878673375144,1
111,target,429,0.426512358459873,1
111,uniform,429,0.09944957152139504,1
111,spectral,429,0.25748604599094177,1
111,parity_sim,429,0.3453873125756905,1
111,parity_hw,429,0.2657396670288071,1
111,mse_sim,429,0.3791935470374436,1
111,mse_hw,429,0.2640509272729231,1
111,target,440,0.43374866833919723,1
111,uniform,440,0.10186509183723974,1
111,spectral,440,0.26278285791434697,1
111,parity_sim,440,0.35033377736825483,1
111,parity_hw,440,0.2704431294664123,1
111,mse_sim,440,0.384802221221905,1
111,mse_hw,440,0.2690058173243612,1
111,target,460,0.44659187482184437,1
111,uniform,460,0.10624035980506942,1
111,spectral,460,0.272274186424663,1
111,parity_sim,460,0.3590816441351533,1
111,parity_hw,460,0.2788224927123273,1
111,mse_sim,460,0.39473210004435194,1
111,mse_hw,460,0.27785317938664866,1
111,target,464,0.449113145528734,1
111,uniform,464,0.10711285237236237,1
111,spectral,464,0.27415117439596104,1
111,parity_sim,464,0.3607944888140427,1
111,parity_hw,464,0.2804723574635682,1
111,mse_sim,464,0.3966779602865277,1
111,mse_hw,464,0.27959820336450103,1
111,target,481,0.45965743832267786,1
111,uniform,481,0.11081145369681165,1
111,spectral,481,0.2820504540377001,1
111,parity_sim,481,0.36794290697032656,1
111,parity_hw,481,0.28739041820468275,1
111,mse_sim,481,0.4048041933455756,1
111,mse_hw,481,0.28692599902202903,1
111,target,500,0.47112343550396957,1
111,uniform,500,0.11492705716392801,1
111,spectral,500,0.2907319840077779,1
111,parity_sim,500,0.37569047978723263,1
111,parity_hw,500,0.2949476003341834,1
111,mse_sim,500,0.4136208520128619,1
111,mse_hw,500,0.2949504490732861,1
111,target,501,0.47171782461847434,1
111,uniform,501,0.11514313942536182,1
111,spectral,501,0.29118466525202613,1
111,parity_sim,501,0.3760914212125391,1
111,parity_hw,501,0.29534036927230234,1
111,mse_sim,501,0.4140773714306793,1
111,mse_hw,501,0.29536806237112184,1
111,target,521,0.48342000454433304,1
111,uniform,521,0.11945372332873881,1
111,spectral,521,0.3001505386779987,1
111,parity_sim,521,0.3839721698281593,1
111,parity_hw,521,0.30309409818053656,1
111,mse_sim,521,0.42305532170866567,1
111,mse_hw,521,0.30362350622844353,1
111,target,541,0.4947783338298324,1
111,uniform,541,0.1237433082045705,1
111,spectral,541,0.3089517904609678,1
111,parity_sim,541,0.3915995699129855,1
111,parity_hw,541,0.310659567289541,1
111,mse_sim,541,0.4317528316625763,1
111,mse_hw,541,0.3116990770644512,1
111,target,562,0.5063493575885312,1
111,uniform,562,0.12822488404591287,1
111,spectral,562,0.31801989381062507,1
111,parity_sim,562,0.39935023033333283,1
111,parity_hw,562,0.31840887736504975,1
111,mse_sim,562,0.44059838156989434,1
111,mse_hw,562,0.319991827301445,1
111,target,582,0.5170444536859803,1
111,uniform,582,0.1324717401755642,1
111,spectral,582,0.32649489865283776,1
111,parity_sim,582,0.40649881575342023,1
111,parity_hw,582,0.32561132876034815,1
111,mse_sim,582,0.44876279494100946,1
111,mse_hw,582,0.3277182789840857,1
111,target,584,0.5180970132752739,1
111,uniform,584,0.13289528624996785,1
111,spectral,584,0.32733388127632906,1
111,parity_sim,584,0.40720162904083507,1
111,parity_hw,584,0.3263222956290472,1
111,mse_sim,584,0.4495657633537406,1
111,mse_hw,584,0.3284819556822238,1
111,target,602,0.5274349131144858,1
111,uniform,602,0.1366979077277884,1
111,spectral,602,0.3348160517106864,1
111,parity_sim,602,0.4134316841985867,1
111,parity_hw,602,0.3326470106678461,1
111,mse_sim,602,0.4566856673457996,1
111,mse_hw,602,0.3352833422820344,1
111,target,622,0.5375322673585242,1
111,uniform,622,0.1409034874870763,1
111,spectral,622,0.34298670754006566,1
111,parity_sim,622,0.42015942986196336,1
111,parity_hw,622,0.33952217451900646,1
111,mse_sim,622,0.4643780457872691,1
111,mse_hw,622,0.3426924668380356,1
111,target,630,0.5414916112261687,1
111,uniform,630,0.14257997729096025,1
111,spectral,630,0.34621356617976917,1
111,parity_sim,630,0.4227953269951556,1
111,parity_hw,630,0.34222862973570656,1
111,mse_sim,630,0.46739279623857716,1
111,mse_hw,630,0.3456136229350126,1
111,target,643,0.5478310097234141,1
111,uniform,643,0.14529729835540794,1
111,spectral,643,0.3514075019124843,1
111,parity_sim,643,0.42701358747066187,1
111,parity_hw,643,0.34657480142563946,1
111,mse_sim,643,0.4722182729167532,1
111,mse_hw,643,0.3503098837885905,1
111,target,663,0.5573611407772122,1
111,uniform,663,0.14946098614722667,1
111,spectral,663,0.3592797770965017,1
111,parity_sim,663,0.43335095871590035,1
111,parity_hw,663,0.35313903498062793,1
111,mse_sim,663,0.4794697374236245,1
111,mse_hw,663,0.35741525515450695,1
111,target,681,0.5657145226283916,1
111,uniform,681,0.1531909600137202,1
111,spectral,681,0.3662443794232228,1
111,parity_sim,681,0.43890300145974565,1
111,parity_hw,681,0.3589240479386476,1
111,mse_sim,681,0.485824002676141,1
111,mse_hw,681,0.36368948534708423,1
111,target,683,0.5666299098026991,1
111,uniform,683,0.15360439051652366,1
111,spectral,683,0.3670112822779055,1
111,parity_sim,683,0.43951130247448666,1
111,parity_hw,683,0.3595598156842912,1
111,mse_sim,683,0.48652025935647897,1
111,mse_hw,683,0.3643797198387083,1
111,target,703,0.5756467198835203,1
111,uniform,703,0.15772761027407645,1
111,spectral,703,0.3746050489337283,1
111,parity_sim,703,0.44550264665921574,1
111,parity_hw,703,0.3658421620166849,1
111,mse_sim,703,0.4933783602089374,1
111,mse_hw,703,0.37120773963823034,1
111,target,724,0.5848529964573463,1
111,uniform,724,0.16203537491538386,1
111,spectral,724,0.38243349747592675,1
111,parity_sim,724,0.45161990016991355,1
111,parity_hw,724,0.3722948489575749,1
111,mse_sim,724,0.500381045570489,1
111,mse_hw,724,0.3782349648732595,1
111,target,735,0.589571745523761,1
111,uniform,735,0.16428302314455706,1
111,spectral,735,0.3864759332586005,1
111,parity_sim,735,0.4547558880290602,1
111,parity_hw,735,0.3756177843173992,1
111,mse_sim,735,0.5039709389910573,1
111,mse_hw,735,0.38185931381909366,1
111,target,744,0.5933808418611723,1
111,uniform,744,0.1661175230971174,1
111,spectral,744,0.38975406569465537,1
111,parity_sim,744,0.4572878174874864,1
111,parity_hw,744,0.37830805367726594,1
111,mse_sim,744,0.5068692642754272,1
111,mse_hw,744,0.38479636318006105,1
111,target,764,0.601682775447258,1
111,uniform,764,0.1701797850768803,1
111,spectral,764,0.39694569054662393,1
111,parity_sim,764,0.4628082857109541,1
111,parity_hw,764,0.38419665141690745,1
111,mse_sim,764,0.5131881360238365,1
111,mse_hw,764,0.3912337009630898,1
111,target,784,0.6097665593785929,1
111,uniform,784,0.1742222577303911,1
111,spectral,784,0.40401111453959937,1
111,parity_sim,784,0.46818753394889084,1
111,parity_hw,784,0.3899647445100381,1
111,mse_sim,784,0.5193443895192741,1
111,mse_hw,784,0.3975506771315763,1
111,target,794,0.6137289755219547,1
111,uniform,794,0.17623610320435637,1
111,spectral,794,0.4074973399994099,1
111,parity_sim,794,0.4708260478954641,1
111,parity_hw,794,0.3928048315310093,1
111,mse_sim,794,0.5223635372355684,1
111,mse_hw,794,0.4006651412400904,1
111,target,805,0.6180278582170288,1
111,uniform,805,0.17844566123158498,1
111,spectral,805,0.4112969131599611,1
111,parity_sim,805,0.4736901735305748,1
111,parity_hw,805,0.3958958275918012,1
111,mse_sim,805,0.5256403986747302,1
111,mse_hw,805,0.4040578319722549,1
111,target,825,0.6256872600334047,1
111,uniform,825,0.18244786663477794,1
111,spectral,825,0.41811192024020144,1
111,parity_sim,825,0.478797903615897,1
111,parity_hw,825,0.40142892278389625,1
111,mse_sim,825,0.531482817825001,1
111,mse_hw,825,0.41013896141359635,1
111,target,845,0.6331501266524306,1
111,uniform,845,0.1864305752775824,1
111,spectral,845,0.42480868752925627,1
111,parity_sim,845,0.48378129772677636,1
111,parity_hw,845,0.40685290179100236,1
111,mse_sim,845,0.5371810065780999,1
111,mse_hw,845,0.4161100551843041,1
111,target,857,0.6375362144409278,1
111,uniform,857,0.18881088154862896,1
111,spectral,857,0.42877102855414495,1
111,parity_sim,857,0.48671371321171786,1
111,parity_hw,857,0.4100563352419809,1
111,mse_sim,857,0.5405329507041512,1
111,mse_hw,857,0.4196411900089358,1
111,target,865,0.6404229318605084,1
111,uniform,865,0.19039388213854733,1
111,spectral,865,0.43138969880573097,1
111,parity_sim,865,0.4886452813593542,1
111,parity_hw,865,0.41217116746646576,1
111,mse_sim,865,0.5427403734147218,1
111,mse_hw,865,0.42197421499910204,1
111,target,886,0.6478616027770735,1
111,uniform,886,0.1945345765866273,1
111,spectral,886,0.43817782991222937,1
111,parity_sim,886,0.49362904376107886,1
111,parity_hw,886,0.4176451327556713,1
111,mse_sim,886,0.5484339180274859,1
111,mse_hw,886,0.4280197482602518,1
111,target,906,0.6547638765097629,1
111,uniform,906,0.19845840477126486,1
111,spectral,906,0.4445290563669051,1
111,parity_sim,906,0.49826253259268277,1
111,parity_hw,906,0.4227567121542962,1
111,mse_sim,906,0.5537244789316055,1
111,mse_hw,906,0.4336738614952898,1
111,target,926,0.661494196679375,1
111,uniform,926,0.2023631180104604,1
