model_key,model_label,backend_name,exact_kl_n_seeds,exact_kl_min,exact_kl_q1,exact_kl_median,exact_kl_mean,exact_kl_std,exact_kl_ci95,exact_kl_q3,exact_kl_max,hardware_kl_n_seeds,hardware_kl_min,hardware_kl_q1,hardware_kl_median,hardware_kl_mean,hardware_kl_std,hardware_kl_ci95,hardware_kl_q3,hardware_kl_max,exact_coverage_Q1000_n_seeds,exact_coverage_Q1000_min,exact_coverage_Q1000_q1,exact_coverage_Q1000_median,exact_coverage_Q1000_mean,exact_coverage_Q1000_std,exact_coverage_Q1000_ci95,exact_coverage_Q1000_q3,exact_coverage_Q1000_max,hardware_coverage_Q1000_n_seeds,hardware_coverage_Q1000_min,hardware_coverage_Q1000_q1,hardware_coverage_Q1000_median,hardware_coverage_Q1000_mean,hardware_coverage_Q1000_std,hardware_coverage_Q1000_ci95,hardware_coverage_Q1000_q3,hardware_coverage_Q1000_max,exact_coverage_Q2000_n_seeds,exact_coverage_Q2000_min,exact_coverage_Q2000_q1,exact_coverage_Q2000_median,exact_coverage_Q2000_mean,exact_coverage_Q2000_std,exact_coverage_Q2000_ci95,exact_coverage_Q2000_q3,exact_coverage_Q2000_max,hardware_coverage_Q2000_n_seeds,hardware_coverage_Q2000_min,hardware_coverage_Q2000_q1,hardware_coverage_Q2000_median,hardware_coverage_Q2000_mean,hardware_coverage_Q2000_std,hardware_coverage_Q2000_ci95,hardware_coverage_Q2000_q3,hardware_coverage_Q2000_max,exact_coverage_Q5000_n_seeds,exact_coverage_Q5000_min,exact_coverage_Q5000_q1,exact_coverage_Q5000_median,exact_coverage_Q5000_mean,exact_coverage_Q5000_std,exact_coverage_Q5000_ci95,exact_coverage_Q5000_q3,exact_coverage_Q5000_max,hardware_coverage_Q5000_n_seeds,hardware_coverage_Q5000_min,hardware_coverage_Q5000_q1,hardware_coverage_Q5000_median,hardware_coverage_Q5000_mean,hardware_coverage_Q5000_std,hardware_coverage_Q5000_ci95,hardware_coverage_Q5000_q3,hardware_coverage_Q5000_max
parity_seedwise_best,"IQP (parity, seedwise best)",ibm_marrakesh,10,0.33518188384309994,0.39264252483601114,0.4139800216956451,0.4079456177837174,0.04012587537730105,0.02487027522286655,0.4280641219450507,0.46685411414655487,10,2.2900670692749765,2.5106751889916756,2.688481574291847,2.761977713595738,0.3616982052762203,0.22418287023652567,2.966908447072006,3.431413993941126,10,0.06797330182596488,0.07107166955391529,0.07377589819326338,0.07537730352920533,0.005947631672415668,0.0036863803026436328,0.07870323914246741,0.08771319961056423,10,0.049242936627050794,0.058454232909975604,0.06217329591207173,0.06251126479516242,0.007729460440088343,0.004790769214669937,0.06843944920758283,0.07515544579769969,10,0.04331954329363796,0.044974388312911305,0.04671979467327046,0.047744564426296085,0.003699603621187501,0.0022930380810208175,0.04986912612876788,0.05549012107514291,10,0.035733263839486905,0.040251767090329134,0.04172841291831139,0.042570814903456336,0.004288247527428987,0.0026578833540231513,0.04571612044122579,0.050091812106188724,10,0.021485143922159982,0.02199410473169565,0.022765881313813602,0.023246863382014465,0.0015873139874993552,0.0009838274022190322,0.024185655505160275,0.02643367738518159,10,0.01978398600129612,0.020717480636404544,0.02149950763991772,0.021908046097786182,0.001646904076061494,0.0010207617217612235,0.022918194017411554,0.025091490626381257
iqp_mse,IQP MSE,ibm_marrakesh,10,0.36086275065368534,0.4376051268408958,0.49506635340950284,0.4816465976824187,0.07657985947837916,0.047464688654073175,0.5348584021881627,0.5919979842163346,10,2.3712068946946463,2.696411965591679,2.8152782585181577,2.975637918752097,0.585070843900396,0.3626306660192883,2.9218069095853973,4.215676474496162,10,0.060950266334508334,0.06706082943471578,0.07044920766794169,0.07062310382488694,0.005623408781586662,0.003485424872945212,0.0737308865317784,0.07856348913634925,10,0.046570623139618746,0.054413204502264556,0.05919086510293014,0.05888964890299934,0.007065873072884203,0.004379473503321535,0.06294098507863922,0.0713319841252623,10,0.040118949118434645,0.04253499395845861,0.04506752850671304,0.04511511180474493,0.003326859595197013,0.0020620089401760327,0.04722280636563116,0.050421671233521294,10,0.033641144191964525,0.0377289296875751,0.039772258840715946,0.0401318101415343,0.0039287752692047945,0.002435080140063153,0.042316601610193814,0.047389247591305986,10,0.020460435063649977,0.021095035520453463,0.022107455231347016,0.02226854758538699,0.0014475838476113822,0.000897221764254324,0.02326061375188705,0.024935781318118383,10,0.0188772128345945,0.020005944236544258,0.020548720047252632,0.02092267582935913,0.0014787091622555947,0.0009165134341386846,0.021605156173931158,0.023866389256152608
