seed_group,curve_key,Q,mean_R_Q,std_R_Q,n_aggregated_seeds
"111,112,113,114,115,116,117,118,119,120",parity_hw,42,0.03756396131923946,0.006805618153706958,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,42,0.05669647014281073,0.004861492263461957,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,42,0.036148368988814024,0.005664058474527274,10
"111,112,113,114,115,116,117,118,119,120",target,46,0.06773444533872687,0.0035553833854393598,10
"111,112,113,114,115,116,117,118,119,120",uniform,46,0.011168998262168032,3.2195105163027628e-18,10
"111,112,113,114,115,116,117,118,119,120",spectral,46,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,46,0.06514336986482924,0.004546971044841776,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,46,0.04095067637867905,0.007376293496909227,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,46,0.06157477827511741,0.005211169135301607,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,46,0.039402417972543624,0.006148933378366578,10
"111,112,113,114,115,116,117,118,119,120",target,50,0.07324327917674682,0.003778621900150952,10
"111,112,113,114,115,116,117,118,119,120",uniform,50,0.012134299961333127,2.9484629515644147e-18,10
"111,112,113,114,115,116,117,118,119,120",spectral,50,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,50,0.0702560579448491,0.004825823364634872,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,50,0.04430665038345294,0.007935108495463795,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,50,0.0663745036571721,0.005547723809429224,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,50,0.042626039628960825,0.006625632932009886,10
"111,112,113,114,115,116,117,118,119,120",target,54,0.0786962602317271,0.0039913102989972485,10
"111,112,113,114,115,116,117,118,119,120",uniform,54,0.013098659328220075,0.0,10
"111,112,113,114,115,116,117,118,119,120",spectral,54,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,54,0.07529201842019974,0.005092140159574667,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,54,0.04763241875492562,0.008482405295727202,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,54,0.0710980975160901,0.005872307773323752,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,54,0.04581975666997268,0.007094422892237398,10
"111,112,113,114,115,116,117,118,119,120",target,58,0.08409440334637065,0.0041940112595950495,10
"111,112,113,114,115,116,117,118,119,120",uniform,58,0.014062077282738509,2.6498338794935426e-18,10
"111,112,113,114,115,116,117,118,119,120",spectral,58,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,58,0.08025342298533111,0.005346928473233267,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,58,0.05092850322866571,0.009018514100427174,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,58,0.07574789969133786,0.006185972520098017,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,58,0.048984078685575985,0.007555556631574645,10
"111,112,113,114,115,116,117,118,119,120",target,63,0.09076646438388052,0.004434147249654468,10
"111,112,113,114,115,116,117,118,119,120",uniform,63,0.015265027264714348,0.0,10
"111,112,113,114,115,116,117,118,119,120",spectral,63,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,63,0.08635349363150382,0.0056506124114301965,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,63,0.05500763924117642,0.009673401470520477,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,63,0.0814597778147959,0.00656415142029796,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,63,0.05289890026329362,0.00812157432353017,10
"111,112,113,114,115,116,117,118,119,120",target,68,0.09735623996340952,0.004660472824144612,10
"111,112,113,114,115,116,117,118,119,120",uniform,68,0.016466509518726878,8.419318355083886e-18,10
"111,112,113,114,115,116,117,118,119,120",spectral,68,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,68,0.09234418319042785,0.005939393206455884,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,68,0.059042152708341664,0.010311903101272352,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,68,0.08706398918551606,0.006928449992504731,10
