model_key,metric,mean,std
d3pm_standard,TV_score,0.2820143554805319,0.012953781039015538
d3pm_standard,BSHS,0.6906475261901139,0.022850762586584333
d3pm_standard,Composite,0.49570883073183475,0.013071579774442371
d3pm_standard,q_holdout,0.02974,0.004942995043493369
d3pm_standard,R_Q1000,0.45493339822887524,0.04662835647976599
d3pm_standard,R_Q10000,0.8506661332804715,0.05592317154760575
