model_key,metric,mean,std
d3pm_standard,TV_score,0.26124302782136405,0.006210093470994342
d3pm_standard,BSHS,0.5141473663385471,0.0377007809904342
d3pm_standard,Composite,0.3799431540837345,0.02952733544482436
d3pm_standard,q_holdout,0.02179666666666667,0.003841146451335337
d3pm_standard,R_Q1000,0.4347854248410648,0.04788651631268984
d3pm_standard,R_Q10000,0.8750443781161014,0.03718645593371294
