model_key,metric,mean,std
d3pm_standard,TV_score,0.26315806159591,0.006855012107225274
d3pm_standard,BSHS,0.6180733877727005,0.01649688749967691
d3pm_standard,Composite,0.4554583745432191,0.014148870638542982
d3pm_standard,q_holdout,0.025814999999999994,0.0047697941636548995
d3pm_standard,R_Q1000,0.45921071411915904,0.032833936963491066
d3pm_standard,R_Q10000,0.8614484655666389,0.03714773798067828
iqp_parity_mse,TV_score,0.18156373974413875,0.024271653430688725
iqp_parity_mse,BSHS,0.6837156744226348,0.019872708861896456
iqp_parity_mse,Composite,0.5596565230238232,0.025223930957457476
