model_key,model_label,n,beta,seed,train_m,val_m,holdout_k,holdout_protocol,holdout_pool,holdout_m,d_model,n_layers,n_heads,ff_mult,dropout,steps,batch_size,lr,weight_decay,best_val_ce,TV_score,BSHS,Composite,q_holdout,R_Q1000,R_Q10000,q_eval
transformer_strong_ar,Transformer AR (strong),12,1.0,101,200,200,20,global_smart,400,5000,160,6,8,4,0.1,200,256,0.002,0.01,0.5354601144790649,0.22380676061328109,0.7065204262299116,0.5483963783282805,0.05945438223258805,0.4788616753186477,0.8877963105834198,1000
transformer_strong_ar,Transformer AR (strong),12,1.0,102,200,200,20,global_smart,400,5000,160,6,8,4,0.1,200,256,0.002,0.01,0.5167964696884155,0.24046413625518667,0.7141980390363991,0.5424590244643633,0.02978903680068167,0.5166145610893894,0.949768886207085,1000
transformer_strong_ar,Transformer AR (strong),12,1.0,103,200,200,20,global_smart,400,5000,160,6,8,4,0.1,200,256,0.002,0.01,0.5016031861305237,0.2285729167297033,0.536248000248944,0.4136762307415723,0.01656133792185393,0.4341147611879685,0.9171297327306187,1000
transformer_strong_ar,Transformer AR (strong),12,1.0,104,200,200,20,global_smart,400,5000,160,6,8,4,0.1,200,256,0.002,0.01,0.5359140634536743,0.25141480520734427,0.5444487594293325,0.4075662806320266,0.02509172401455055,0.46940048763987396,0.8607685187530215,1000
