model_key,model_label,n,beta,seed,train_m,val_m,holdout_k,holdout_protocol,holdout_pool,holdout_m,d_model,n_layers,n_heads,ff_mult,dropout,steps,batch_size,lr,weight_decay,best_val_ce,TV_score,BSHS,Composite,q_holdout,R_Q1000,R_Q10000,q_eval
transformer_strong_ar,Transformer AR (strong),12,0.5,101,200,200,20,global_smart,400,5000,160,6,8,4,0.1,200,256,0.002,0.01,0.6769525408744812,0.2555364961904139,0.2921335280111677,0.21748274984344979,0.011407483375031953,0.41607214765485123,0.981142919451709,1000
transformer_strong_ar,Transformer AR (strong),12,0.5,102,200,200,20,global_smart,400,5000,160,6,8,4,0.1,200,256,0.002,0.01,0.6696182489395142,0.2617790360452924,0.31700511217570454,0.2340198194889188,0.013983315308577942,0.43213333018597594,0.9761373810691527,1000
transformer_strong_ar,Transformer AR (strong),12,0.5,103,200,200,20,global_smart,400,5000,160,6,8,4,0.1,200,256,0.002,0.01,0.6857513785362244,0.25879500088173646,0.25717903627741723,0.1906223873572389,0.007690122036700613,0.3136653572618175,0.9629463691130666,1000
transformer_strong_ar,Transformer AR (strong),12,0.5,104,200,200,20,global_smart,400,5000,160,6,8,4,0.1,200,256,0.002,0.01,0.6749023199081421,0.2572478382253341,0.3325200651485252,0.24697999722251987,0.015437395380510624,0.4552174252803535,0.9759551347783908,1000
