n,model_key,q_holdout,R_Q10000,seed
12,transformer_strong_ar,0.03670652793654935,0.96306474603499,101
12,transformer_strong_ar,0.035390128578601965,0.9440788660502536,102
12,transformer_strong_ar,0.023893874567718167,0.9525376049272717,103
12,transformer_strong_ar,0.01908843838713153,0.9657839564072341,104
