n,model_key,q_holdout,R_Q10000,seed
12,transformer_strong_ar,0.03711829619486249,0.9398480464664724,101
12,transformer_strong_ar,0.032549270355781895,0.9349435412229564,102
12,transformer_strong_ar,0.020452838238171973,0.9505201322714003,103
12,transformer_strong_ar,0.030171074689005106,0.9316013713157434,104
