n,model_key,q_holdout,R_Q10000,seed
12,transformer_strong_ar,0.011407483375031953,0.981142919451709,101
12,transformer_strong_ar,0.013983315308577942,0.9761373810691527,102
12,transformer_strong_ar,0.007690122036700613,0.9629463691130666,103
12,transformer_strong_ar,0.015437395380510624,0.9759551347783908,104
