model_key,model_label,n,beta,seed,train_m,val_m,holdout_k,holdout_protocol,holdout_pool,holdout_m,d_model,n_layers,n_heads,ff_mult,dropout,steps,batch_size,lr,weight_decay,best_val_ce,TV_score,BSHS,Composite,q_holdout,R_Q1000,R_Q10000,q_eval
transformer_strong_ar,Transformer AR (strong),12,1.1,101,200,200,20,global_smart,400,5000,160,6,8,4,0.1,200,256,0.002,0.01,0.5028414726257324,0.25478111007859117,0.5549705268144464,0.4135745199317612,0.018351623452762204,0.4052832699148202,0.8524418209920457,1000
transformer_strong_ar,Transformer AR (strong),12,1.1,102,200,200,20,global_smart,400,5000,160,6,8,4,0.1,200,256,0.002,0.01,0.46894359588623047,0.21150019793458164,0.5630922757609383,0.4439981479820659,0.018357496951003256,0.4065374014939164,0.8198889063192458,1000
transformer_strong_ar,Transformer AR (strong),12,1.1,103,200,200,20,global_smart,400,5000,160,6,8,4,0.1,200,256,0.002,0.01,0.4566781520843506,0.19586588987931014,0.5627211788187292,0.4525032943754643,0.02454815506059568,0.4805990090096284,0.8697667642361994,1000
transformer_strong_ar,Transformer AR (strong),12,1.1,104,200,200,20,global_smart,400,5000,160,6,8,4,0.1,200,256,0.002,0.01,0.4927173852920532,0.25255273032868075,0.564507088808107,0.4219392822397245,0.01758750124050449,0.45133179906186827,0.8378874195914936,1000
