n,model_key,q_holdout,R_Q10000,seed
12,transformer_strong_ar,0.018351623452762204,0.8524418209920457,101
12,transformer_strong_ar,0.018357496951003256,0.8198889063192458,102
12,transformer_strong_ar,0.02454815506059568,0.8697667642361994,103
12,transformer_strong_ar,0.01758750124050449,0.8378874195914936,104
