n,model_key,q_holdout,R_Q10000,seed
12,transformer_strong_ar,0.014759612699970476,0.9893409696839285,101
12,transformer_strong_ar,0.017589609964635915,0.9788045351059598,102
12,transformer_strong_ar,0.01859109268854132,0.9765581644869392,103
12,transformer_strong_ar,0.01889252386638076,0.9173353697185507,104
