model_key,model_label,n,beta,seed,train_m,val_m,holdout_k,holdout_protocol,holdout_pool,holdout_m,d_model,n_layers,n_heads,ff_mult,dropout,steps,batch_size,lr,weight_decay,best_val_ce,TV_score,BSHS,Composite,q_holdout,R_Q1000,R_Q10000,q_eval
transformer_strong_ar,Transformer AR (strong),12,1.2,101,200,200,20,global_smart,400,5000,160,6,8,4,0.1,200,256,0.002,0.01,0.4442160129547119,0.24245414277378347,0.8412055496180447,0.6372517791888523,0.024645593700419185,0.4058121066944954,0.8226205296060842,1000
transformer_strong_ar,Transformer AR (strong),12,1.2,102,200,200,20,global_smart,400,5000,160,6,8,4,0.1,200,256,0.002,0.01,0.4465331435203552,0.214095275724128,0.8238655757548774,0.6474798481540195,0.02335134549412206,0.4577516827748503,0.8653974095827263,1000
transformer_strong_ar,Transformer AR (strong),12,1.2,103,200,200,20,global_smart,400,5000,160,6,8,4,0.1,200,256,0.002,0.01,0.41508564352989197,0.24728518702314312,0.5611400725532965,0.4223784447657744,0.02383573421756516,0.44005456174924473,0.7905938533902759,1000
transformer_strong_ar,Transformer AR (strong),12,1.2,104,200,200,20,global_smart,400,5000,160,6,8,4,0.1,200,256,0.002,0.01,0.4527587890625,0.2523298388137123,0.8332424825017801,0.6229905411993685,0.021130842353137683,0.36847354948106514,0.8539741401783927,1000
